"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-03-20","60170825",6.28,1935,136211.77,136211.77,0.00,22292.26
"2023-03-20","60199053",6.47,897,706101.81,706101.81,0.00,122395.53
"2023-03-20","62050661",2.30,6,207.85,207.85,0.00,90.38
"2023-03-20","90325752",48.75,16,15314.88,15314.88,0.00,316.28
"2023-03-21","60000288",1.00,144,73848.98,73848.98,0.00,73848.98
"2023-03-21","60000292",2.29,2156,106305.65,106305.65,0.00,46722.00
"2023-03-21","60000304",7.68,415,111713.79,111713.79,0.00,14547.00
"2023-03-21","60000305",7.67,109208,30172531.36,30172531.36,0.00,3927760.87
"2023-03-21","60000312",8.17,23,8063.20,8063.20,0.00,986.96
"2023-03-21","60000313",8.16,80769,29857061.60,29857061.60,0.00,3653379.61
"2023-03-21","60000317",9.14,6296,2676921.83,2676921.83,0.00,292514.92
"2023-03-21","60000359",7.32,55998,50586421.56,50586421.56,0.00,6908281.67
"2023-03-21","60033428",7.21,5624,7772692.92,7772692.92,0.00,1078252.48
"2023-03-21","60170825",6.33,2467,183482.15,183482.15,0.00,29710.51
"2023-03-21","60199053",6.28,1131,900799.02,900799.02,0.00,161685.12
"2023-03-21","62050661",2.30,7,349.48,349.48,0.00,151.96
"2023-03-21","90325752",48.00,15,14509.44,14509.44,0.00,302.28
"2023-03-22","60000288",1.00,37,19391.50,19391.50,0.00,19391.50
"2023-03-22","60000292",2.29,2110,102025.88,102025.88,0.00,44488.11
"2023-03-22","60000304",7.68,419,113585.78,113585.78,0.00,14790.78
"2023-03-22","60000305",7.67,120250,33424614.55,33424614.55,0.00,4349896.20
"2023-03-22","60000312",8.17,63,23709.31,23709.31,0.00,2902.02
"2023-03-22","60000313",8.16,89592,33201785.78,33201785.78,0.00,4061091.68
"2023-03-22","60000317",9.15,7121,3046924.36,3046924.36,0.00,332993.04
"2023-03-22","60000359",7.32,59922,53571170.64,53571170.64,0.00,7314687.74
"2023-03-22","60033428",7.22,5378,7053206.21,7053206.21,0.00,975053.14
"2023-03-22","60170825",6.25,2746,194835.34,194835.34,0.00,31772.11
"2023-03-22","60199053",6.28,998,785418.26,785418.26,0.00,140496.97
"2023-03-22","62050661",2.30,8,523.79,523.79,0.00,227.75
"2023-03-22","90325752",48.00,18,17455.20,17455.20,0.00,363.65
"2023-03-23","60000288",1.00,126,101741.79,101741.79,0.00,101741.79
"2023-03-23","60000292",2.29,2297,115024.09,115024.09,0.00,50502.80
"2023-03-23","60000304",7.68,412,105791.37,105791.37,0.00,13775.81
"2023-03-23","60000305",7.67,126524,34915817.37,34915817.37,0.00,4543419.48
"2023-03-23","60000312",8.17,25,8740.75,8740.75,0.00,1069.87
"2023-03-23","60000313",8.16,95728,35200595.05,35200595.05,0.00,4304698.74
"2023-03-23","60000317",9.15,7202,3061188.70,3061188.70,0.00,334428.27
"2023-03-23","60000359",7.32,63523,56725515.37,56725515.37,0.00,7743388.36
"2023-03-23","60033428",7.21,5990,8278342.84,8278342.84,0.00,1148509.50
"2023-03-23","60170825",6.40,2290,161000.87,161000.87,0.00,25645.33
"2023-03-23","60199053",6.69,950,719082.37,719082.37,0.00,121961.23
"2023-03-23","62050661",2.30,1,47.72,47.72,0.00,20.75
"2023-03-23","90325752",48.00,19,20225.28,20225.28,0.00,421.36
"2023-03-24","60000288",1.00,390,238539.95,238539.95,0.00,238539.95
"2023-03-24","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-03-24","60000292",2.29,2091,117804.49,117804.49,0.00,45544.23
"2023-03-24","60000304",7.68,456,117117.40,117117.40,0.00,15250.70
"2023-03-24","60000305",7.67,142476,38685686.20,38685686.20,0.00,5032697.42
"2023-03-24","60000312",8.17,33,10833.70,10833.70,0.00,1326.05
"2023-03-24","60000313",8.16,109424,39490907.36,39490907.36,0.00,4830887.30
"2023-03-24","60000317",9.14,8633,3641216.08,3641216.08,0.00,397830.09
"2023-03-24","60000359",7.32,66215,59169414.94,59169414.94,0.00,8074716.97
"2023-03-24","60033428",7.22,6450,8584210.42,8584210.42,0.00,1189542.36
"2023-03-24","60170825",6.27,3144,216111.06,216111.06,0.00,35478.46
"2023-03-24","60199053",7.09,1265,891953.20,891953.20,0.00,148481.70
"2023-03-24","62050661",2.30,14,674.91,674.91,0.00,293.47
"2023-03-24","90325752",48.00,13,15862.56,15862.56,0.00,330.47
"2023-03-25","60000288",1.00,203,185467.67,185467.67,0.00,185467.67
"2023-03-25","60000292",2.29,2125,108121.07,108121.07,0.00,47018.32
"2023-03-25","60000304",7.68,453,110785.61,110785.61,0.00,14425.03
"2023-03-25","60000305",7.67,122669,32577469.32,32577469.32,0.00,4239796.87
"2023-03-25","60000312",8.17,43,14018.79,14018.79,0.00,1715.90
"2023-03-25","60000313",8.16,92430,33079858.17,33079858.17,0.00,4046112.34
"2023-03-25","60000317",9.14,7502,3166489.38,3166489.38,0.00,345956.95
"2023-03-25","60000359",7.32,58054,51799631.18,51799631.18,0.00,7076472.59
"2023-03-25","60033428",7.20,5656,7550770.94,7550770.94,0.00,1048434.90
"2023-03-25","60170825",6.02,2861,212329.22,212329.22,0.00,36205.09
"2023-03-25","60199053",6.36,1540,1125175.53,1125175.53,0.00,208986.67
"2023-03-25","62050661",2.30,10,615.42,615.42,0.00,267.59
"2023-03-25","90325752",48.00,12,10922.88,10922.88,0.00,227.56
"2023-03-26","60000288",1.00,119,44546.00,44546.00,0.00,44546.00
"2023-03-26","60000292",2.29,1917,100735.06,100735.06,0.00,43802.01
"2023-03-26","60000304",7.68,608,154916.40,154916.40,0.00,20172.72
"2023-03-26","60000305",7.67,107583,28208115.16,28208115.16,0.00,3670238.50
"2023-03-26","60000312",8.17,65,22379.75,22379.75,0.00,2739.33
"2023-03-26","60000313",8.16,87372,31167009.59,31167009.59,0.00,3812903.31
"2023-03-26","60000317",9.14,7017,2943750.94,2943750.94,0.00,321559.76
"2023-03-26","60000359",7.32,45618,42762998.59,42762998.59,0.00,5843066.98
"2023-03-26","60033428",7.20,5074,7126469.38,7126469.38,0.00,990503.49
"2023-03-26","60170825",5.99,3031,215293.55,215293.55,0.00,36707.36
"2023-03-26","60199053",6.12,1329,1107746.44,1107746.44,0.00,206862.82
"2023-03-26","62050661",2.30,1,115.18,115.18,0.00,50.08
"2023-03-26","90325752",48.00,13,11299.68,11299.68,0.00,235.41
"2023-03-27","60000288",1.00,241,159364.54,159364.54,0.00,159364.54
"2023-03-27","60000292",2.29,2175,102652.48,102652.48,0.00,44760.53
"2023-03-27","60000304",7.68,496,125782.91,125782.91,0.00,16379.27
"2023-03-27","60000305",7.67,127520,34636485.71,34636485.71,0.00,4507662.87
"2023-03-27","60000312",8.17,39,13277.35,13277.35,0.00,1625.15
"2023-03-27","60000313",8.16,95996,34696714.66,34696714.66,0.00,4244456.26
"2023-03-27","60000317",9.14,7663,3236326.71,3236326.71,0.00,353427.48
"2023-03-27","60000359",7.32,65386,56851703.27,56851703.27,0.00,7767959.19
"2023-03-27","60033428",7.21,5104,6478925.06,6478925.06,0.00,899543.88
"2023-03-27","60170825",6.03,2976,214393.40,214393.40,0.00,36041.65
"2023-03-27","60199053",5.93,1041,805279.84,805279.84,0.00,151235.26
"2023-03-27","62050661",2.30,5,209.07,209.07,0.00,90.91
"2023-03-27","90325752",49.80,20,16678.20,16678.20,0.00,344.48
"2023-03-28","60000288",1.00,52,9925.06,9925.06,0.00,9925.06
"2023-03-28","60000292",2.29,2597,122191.50,122191.50,0.00,53097.78
"2023-03-28","60000304",7.68,386,98692.62,98692.62,0.00,12851.62
"2023-03-28","60000305",7.67,126975,34297713.32,34297713.32,0.00,4464309.34
"2023-03-28","60000312",8.17,18,5965.51,5965.51,0.00,730.18
"2023-03-28","60000313",8.16,95080,34291462.57,34291462.57,0.00,4195707.84
"2023-03-28","60000317",9.14,7674,3279226.47,3279226.47,0.00,358309.95
"2023-03-28","60000359",7.32,70897,61205818.45,61205818.45,0.00,8355334.32
"2023-03-28","60033428",7.22,6387,7857225.71,7857225.71,0.00,1088801.70
"2023-03-28","60170825",6.35,3002,205685.86,205685.86,0.00,33008.64
"2023-03-28","60199053",6.20,1258,946555.01,946555.01,0.00,174116.70
"2023-03-28","62050661",2.30,6,171.54,171.54,0.00,74.60
"2023-03-28","90325752",48.66,18,16333.44,16333.44,0.00,337.72
"2023-03-29","60000288",1.00,194,102534.89,102534.89,0.00,102534.89
"2023-03-29","60000291",1.00,1,70.00,70.00,0.00,70.00
"2023-03-29","60000292",2.29,2281,109485.25,109485.25,0.00,48195.18
"2023-03-29","60000304",7.68,323,82065.94,82065.94,0.00,10686.45
"2023-03-29","60000305",7.67,126443,33781506.29,33781506.29,0.00,4397035.10
"2023-03-29","60000312",8.17,31,10728.36,10728.36,0.00,1313.18
"2023-03-29","60000313",8.16,94135,33762538.88,33762538.88,0.00,4130934.52
"2023-03-29","60000317",9.14,7022,2979330.24,2979330.24,0.00,325531.45
"2023-03-29","60000359",7.32,69284,59016481.12,59016481.12,0.00,8057334.37
"2023-03-29","60033428",7.21,5964,7302765.93,7302765.93,0.00,1012904.29
"2023-03-29","60170825",6.21,2274,156269.52,156269.52,0.00,25599.68
"2023-03-29","60199053",6.15,1070,813881.78,813881.78,0.00,151919.89
"2023-03-29","62050661",2.30,9,362.63,362.63,0.00,157.69
"2023-03-29","90325752",43.80,20,21786.24,21786.24,0.00,391.70
"2023-03-30","60000288",1.00,319,128647.82,128647.82,0.00,128647.82
"2023-03-30","60000291",1.00,6,800.00,800.00,0.00,800.00
"2023-03-30","60000292",2.29,2111,101771.73,101771.73,0.00,44782.20
"2023-03-30","60000304",7.66,548,137164.70,137164.70,0.00,17827.73
"2023-03-30","60000305",7.67,120223,31821686.85,31821686.85,0.00,4141959.79
"2023-03-30","60000312",8.17,51,16168.70,16168.70,0.00,1979.11
"2023-03-30","60000313",8.16,91663,32649486.97,32649486.97,0.00,3995110.43
"2023-03-30","60000317",9.15,7056,2989085.70,2989085.70,0.00,326686.61
"2023-03-30","60000359",7.32,63816,53386605.89,53386605.89,0.00,7289871.38
"2023-03-30","60033428",7.21,5680,6673771.05,6673771.05,0.00,926458.39
"2023-03-30","60170825",6.11,2279,161757.60,161757.60,0.00,27141.29
"2023-03-30","60199053",5.93,1087,878572.00,878572.00,0.00,167433.35
"2023-03-30","62050661",2.30,4,200.84,200.84,0.00,87.33
"2023-03-30","90325752",48.00,21,16200.00,16200.00,0.00,337.50
"2023-03-31","60000288",1.00,174,79296.56,79296.56,0.00,79296.56
"2023-03-31","60000292",2.27,2209,111354.94,111354.94,0.00,50607.95
"2023-03-31","60000304",7.68,446,112773.17,112773.17,0.00,14685.22
"2023-03-31","60000305",7.67,125954,32490051.56,32490051.56,0.00,4230390.03
"2023-03-31","60000312",8.17,31,8300.49,8300.49,0.00,1016.00
"2023-03-31","60000313",8.16,99554,34293532.59,34293532.59,0.00,4195117.99
"2023-03-31","60000317",9.14,8203,3403616.99,3403616.99,0.00,371848.32
"2023-03-31","60000359",7.32,62962,45403173.87,45403173.87,0.00,6196808.84
"2023-03-31","60033428",7.22,5035,5008917.22,5008917.22,0.00,693610.23
"2023-03-31","60170825",6.19,2860,203306.63,203306.63,0.00,33357.67
"2023-03-31","60199053",6.08,1284,902627.37,902627.37,0.00,167938.77
"2023-03-31","62050661",2.30,9,281.94,281.94,0.00,122.61
"2023-03-31","90325752",60.00,1,572.40,572.40,0.00,9.54
"2023-04-01","60000288",1.00,115,38189.36,38189.36,0.00,38189.36
"2023-04-01","60000292",2.29,2329,113570.52,113570.52,0.00,48768.77
"2023-04-01","60000304",7.41,550,141281.07,141281.07,0.00,19067.59
"2023-04-01","60000305",7.40,149964,39619587.87,39619587.87,0.00,5346217.37
"2023-04-01","60000312",7.88,90,32160.37,32160.37,0.00,4081.39
"2023-04-01","60000313",7.87,117935,41640267.84,41640267.84,0.00,5282889.33
"2023-04-01","60000317",9.05,8310,3448081.38,3448081.38,0.00,380414.86
"2023-04-01","60000359",7.05,71154,73270113.75,73270113.75,0.00,10399490.01
"2023-04-01","60033428",6.94,7567,11094747.71,11094747.71,0.00,1599270.62
"2023-04-01","60170825",5.74,2511,181525.24,181525.24,0.00,32024.37
"2023-04-01","60199053",5.79,1105,818014.35,818014.35,0.00,158225.04
"2023-04-01","62050661",2.30,14,794.99,794.99,0.00,345.67
"2023-04-01","90325752",60.00,1,571.20,571.20,0.00,9.52
"2023-04-02","60000288",1.00,68,23085.80,23085.80,0.00,23085.80
"2023-04-02","60000292",2.29,1737,92055.55,92055.55,0.00,40068.15
"2023-04-02","60000304",7.41,446,111708.00,111708.00,0.00,15076.34
"2023-04-02","60000305",7.40,107134,27850526.05,27850526.05,0.00,3757487.34
"2023-04-02","60000312",7.88,51,17522.04,17522.04,0.00,2223.67
"2023-04-02","60000313",7.87,86306,30254617.08,30254617.08,0.00,3838180.97
"2023-04-02","60000317",9.05,6265,2607785.44,2607785.44,0.00,287676.63
"2023-04-02","60000359",7.05,43694,44026771.46,44026771.46,0.00,6247237.31
"2023-04-02","60033428",6.93,4561,6552565.65,6552565.65,0.00,944990.92
"2023-04-02","60170825",6.12,2343,161416.10,161416.10,0.00,27043.16
"2023-04-02","60199053",6.01,985,768431.33,768431.33,0.00,144677.04
"2023-04-02","62050661",2.30,6,191.94,191.94,0.00,83.46
"2023-04-02","90325752",60.00,2,1240.20,1240.20,0.00,20.67
"2023-04-03","60000288",1.00,149,67304.75,67304.75,0.00,67304.75
"2023-04-03","60000291",1.00,3,510.00,510.00,0.00,510.00
"2023-04-03","60000292",2.28,1730,85971.20,85971.20,0.00,36744.52
"2023-04-03","60000304",7.41,477,126276.24,126276.24,0.00,17042.35
"2023-04-03","60000305",7.40,117650,31778595.79,31778595.79,0.00,4286673.74
"2023-04-03","60000312",7.88,36,12640.27,12640.27,0.00,1604.20
"2023-04-03","60000313",7.87,88096,31774447.18,31774447.18,0.00,4030804.48
"2023-04-03","60000317",9.05,6819,2883807.76,2883807.76,0.00,318239.14
"2023-04-03","60000359",7.05,55925,51878503.52,51878503.52,0.00,7364710.23
"2023-04-03","60033428",6.94,4627,6154388.94,6154388.94,0.00,887049.03
"2023-04-03","60170825",6.14,1743,122466.44,122466.44,0.00,20338.67
"2023-04-03","60199053",6.02,1102,852765.28,852765.28,0.00,159024.90
"2023-04-03","62050661",2.30,5,185.62,185.62,0.00,80.72
"2023-04-03","90325752",60.00,2,970.20,970.20,0.00,16.17
"2023-04-04","60000288",1.00,149,78204.41,78204.41,0.00,78204.41
"2023-04-04","60000292",2.23,1838,98695.92,98695.92,0.00,48851.96
"2023-04-04","60000304",7.41,223,57137.37,57137.37,0.00,7711.37
"2023-04-04","60000305",7.40,122671,32934885.26,32934885.26,0.00,4443849.51
"2023-04-04","60000312",7.88,61,22611.74,22611.74,0.00,2869.60
"2023-04-04","60000313",7.87,91814,32880327.50,32880327.50,0.00,4171576.98
"2023-04-04","60000317",9.05,7315,3105868.53,3105868.53,0.00,342754.23
"2023-04-04","60000359",7.05,50831,49538490.95,49538490.95,0.00,7035363.85
"2023-04-04","60033428",6.94,4527,6565803.75,6565803.75,0.00,946263.84
"2023-04-04","60078231",7.06,2,878.00,878.00,0.00,124.37
"2023-04-04","60170825",6.04,2188,152236.27,152236.27,0.00,25770.46
"2023-04-04","60199053",6.22,971,740049.96,740049.96,0.00,139015.85
"2023-04-04","62050661",2.30,6,206.68,206.68,0.00,89.87
"2023-04-04","90325752",60.00,1,496.80,496.80,0.00,8.28
"2023-04-05","60000288",1.00,117,123121.64,123121.64,0.00,123121.64
"2023-04-05","60000292",2.29,1329,70162.92,70162.92,0.00,30881.48
"2023-04-05","60000304",7.41,338,83633.65,83633.65,0.00,11256.32
"2023-04-05","60000305",7.40,90348,23312534.51,23312534.51,0.00,3143674.06
"2023-04-05","60000312",7.88,43,15469.13,15469.13,0.00,1963.16
"2023-04-05","60000313",7.87,70317,24676154.75,24676154.75,0.00,3129862.62
"2023-04-05","60000317",9.05,4988,2117706.93,2117706.93,0.00,233043.12
"2023-04-05","60000359",7.05,34224,37703138.58,37703138.58,0.00,5355663.20
"2023-04-05","60033428",6.92,3550,5311072.06,5311072.06,0.00,766828.53
"2023-04-05","60170825",5.96,1230,82313.61,82313.61,0.00,14066.87
"2023-04-05","60199053",5.99,900,681756.35,681756.35,0.00,131568.77
"2023-04-05","62050661",2.30,8,405.22,405.22,0.00,176.21
"2023-04-05","90325752",0.00,1,662.88,662.88,0.00,0.00
"2023-04-06","60000288",1.00,85,34646.72,34646.72,0.00,34646.72
"2023-04-06","60000292",2.29,1675,80758.67,80758.67,0.00,34969.95
"2023-04-06","60000304",7.41,209,57136.83,57136.83,0.00,7711.21
"2023-04-06","60000305",7.40,83910,22572028.32,22572028.32,0.00,3044345.62
"2023-04-06","60000312",7.88,29,10470.44,10470.44,0.00,1328.78
"2023-04-06","60000313",7.87,62309,22273632.17,22273632.17,0.00,2825553.64
"2023-04-06","60000317",9.05,5182,2179255.55,2179255.55,0.00,240264.81
"2023-04-06","60000359",7.05,44120,42588542.02,42588542.02,0.00,6042949.09
"2023-04-06","60033428",6.91,4975,7101527.43,7101527.43,0.00,1026927.74
"2023-04-06","60170825",6.12,1351,98672.48,98672.48,0.00,16556.32
"2023-04-06","60199053",6.15,926,695691.53,695691.53,0.00,129687.74
"2023-04-06","62050661",2.30,3,96.80,96.80,0.00,42.09
"2023-04-07","60000288",1.00,98,47867.25,47867.25,0.00,47867.25
"2023-04-07","60000292",2.29,1493,75335.61,75335.61,0.00,31345.76
"2023-04-07","60000304",7.37,412,104282.46,104282.46,0.00,14021.03
"2023-04-07","60000305",7.40,80080,21314689.89,21314689.89,0.00,2875325.33
"2023-04-07","60000312",7.88,42,13733.63,13733.63,0.00,1742.90
"2023-04-07","60000313",7.87,62264,21941175.15,21941175.15,0.00,2782721.47
"2023-04-07","60000317",9.06,5510,2246933.26,2246933.26,0.00,248018.77
"2023-04-07","60000359",7.05,38947,36949879.24,36949879.24,0.00,5241011.79
"2023-04-07","60033428",6.94,3371,4581367.46,4581367.46,0.00,661209.13
"2023-04-07","60170825",6.35,1719,122871.90,122871.90,0.00,19845.87
"2023-04-07","60199053",6.58,713,570508.87,570508.87,0.00,102468.30
"2023-04-08","60000288",1.00,90,23163.97,23163.97,0.00,23163.97
"2023-04-08","60000292",2.30,1236,61121.58,61121.58,0.00,26540.23
"2023-04-08","60000304",7.41,340,86925.38,86925.38,0.00,11731.47
"2023-04-08","60000305",7.40,72737,18955194.11,18955194.11,0.00,2557942.49
"2023-04-08","60000312",7.88,28,9359.68,9359.68,0.00,1187.87
"2023-04-08","60000313",7.87,55389,19435119.44,19435119.44,0.00,2465164.97
"2023-04-08","60000317",9.05,4547,1918773.95,1918773.95,0.00,211725.52
"2023-04-08","60000359",7.05,37108,35895077.73,35895077.73,0.00,5096209.27
"2023-04-08","60033428",6.93,3501,5008340.51,5008340.51,0.00,722611.74
"2023-04-08","60170825",5.81,814,58789.74,58789.74,0.00,10206.41
"2023-04-08","60199053",5.00,437,342189.79,342189.79,0.00,71378.13
"2023-04-09","60000288",1.00,61,43912.03,43912.03,0.00,43912.03
"2023-04-09","60000292",2.30,1086,55061.52,55061.52,0.00,23901.51
"2023-04-09","60000304",7.41,167,42419.32,42419.32,0.00,5672.90
"2023-04-09","60000305",7.40,63888,16446135.52,16446135.52,0.00,2218398.62
"2023-04-09","60000312",7.88,26,8779.09,8779.09,0.00,1114.16
"2023-04-09","60000313",7.87,51147,17739630.82,17739630.82,0.00,2250247.63
"2023-04-09","60000317",9.05,4075,1680632.47,1680632.47,0.00,185357.82
"2023-04-09","60000359",7.04,29174,29510796.09,29510796.09,0.00,4190417.08
"2023-04-09","60033428",6.92,3214,4614497.12,4614497.12,0.00,665583.85
"2023-04-09","60170825",5.97,1991,136406.76,136406.76,0.00,23248.57
"2023-04-09","60199053",5.48,610,471494.61,471494.61,0.00,94705.38
"2023-04-09","62050661",2.30,4,163.15,163.15,0.00,70.95
"2023-04-09","90325752",48.00,3,2394.24,2394.24,0.00,49.88
"2023-04-10","60000288",1.00,66,21168.08,21168.08,0.00,21168.08
"2023-04-10","60000292",2.31,1502,72065.09,72065.09,0.00,31210.60
"2023-04-10","60000304",7.41,217,53554.13,53554.13,0.00,7227.73
"2023-04-10","60000305",7.40,77262,20588185.86,20588185.86,0.00,2776730.23
"2023-04-10","60000312",7.88,19,6528.25,6528.25,0.00,828.49
"2023-04-10","60000313",7.87,57641,20571692.55,20571692.55,0.00,2609847.50
"2023-04-10","60000317",9.06,4442,1846376.33,1846376.33,0.00,203751.46
"2023-04-10","60000359",7.05,40781,37879975.73,37879975.73,0.00,5369014.82
"2023-04-10","60033428",6.94,3841,5196042.64,5196042.64,0.00,748424.06
"2023-04-10","60170825",6.07,1830,120979.60,120979.60,0.00,20527.76
"2023-04-10","60199053",6.49,664,454132.53,454132.53,0.00,81679.58
"2023-04-10","62050661",2.30,5,168.21,168.21,0.00,73.14
"2023-04-10","90325752",48.00,11,8116.80,8116.80,0.00,169.10
"2023-04-11","60000288",1.00,143,69575.63,69575.63,0.00,69575.63
"2023-04-11","60000292",2.31,1283,61746.66,61746.66,0.00,26937.58
"2023-04-11","60000304",7.41,255,68884.74,68884.74,0.00,9296.70
"2023-04-11","60000305",7.40,74694,19985507.81,19985507.81,0.00,2695479.26
"2023-04-11","60000312",7.88,26,9511.64,9511.64,0.00,1207.10
"2023-04-11","60000313",7.87,55067,19776236.58,19776236.58,0.00,2508917.27
"2023-04-11","60000317",9.06,4583,1931241.55,1931241.55,0.00,213139.01
"2023-04-11","60000359",7.05,40377,38896615.92,38896615.92,0.00,5519822.61
"2023-04-11","60033428",6.97,3571,5069659.40,5069659.40,0.00,727098.35
"2023-04-11","60170825",5.42,1236,84933.52,84933.52,0.00,15756.28
"2023-04-11","60199053",6.60,570,381304.79,381304.79,0.00,68399.73
"2023-04-11","62050661",2.30,12,297.75,297.75,0.00,129.49
"2023-04-11","90325752",48.00,6,5577.12,5577.12,0.00,116.19
"2023-04-12","60000288",1.00,132,60661.11,60661.11,0.00,60661.11
"2023-04-12","60000292",2.30,1727,94658.79,94658.79,0.00,46894.42
"2023-04-12","60000304",7.41,338,83381.15,83381.15,0.00,11217.75
"2023-04-12","60000305",7.40,79466,21301099.50,21301099.50,0.00,2873123.96
"2023-04-12","60000312",7.88,28,10184.90,10184.90,0.00,1292.54
"2023-04-12","60000313",7.87,59835,21414795.86,21414795.86,0.00,2716490.47
"2023-04-12","60000317",9.06,4913,2062297.88,2062297.88,0.00,227552.83
"2023-04-12","60000359",7.05,44888,43525899.84,43525899.84,0.00,6166429.04
"2023-04-12","60033428",6.99,3684,4775460.82,4775460.82,0.00,682124.80
"2023-04-12","60170825",5.88,1862,127528.61,127528.61,0.00,21916.89
"2023-04-12","60199053",4.72,548,448774.69,448774.69,0.00,97247.46
"2023-04-12","90325752",48.00,8,7115.52,7115.52,0.00,148.24
"2023-04-13","60000288",1.00,75,45630.15,45630.15,0.00,45630.15
"2023-04-13","60000291",1.00,8,1516.00,1516.00,0.00,1516.00
"2023-04-13","60000292",2.30,1644,82917.27,82917.27,0.00,36532.62
"2023-04-13","60000304",7.41,247,61689.77,61689.77,0.00,8325.57
"2023-04-13","60000305",7.40,80516,21498900.53,21498900.53,0.00,2898911.63
"2023-04-13","60000312",7.88,7,2466.24,2466.24,0.00,312.99
"2023-04-13","60000313",7.87,61584,21892925.56,21892925.56,0.00,2776891.05
"2023-04-13","60000317",9.05,4723,1975448.91,1975448.91,0.00,217976.38
"2023-04-13","60000359",7.05,44580,44032664.65,44032664.65,0.00,6233954.44
"2023-04-13","60033428",7.04,3440,4708520.20,4708520.20,0.00,667299.22
"2023-04-13","60170825",6.53,1126,70376.95,70376.95,0.00,10885.43
"2023-04-13","60199053",5.68,774,575824.20,575824.20,0.00,111647.27
"2023-04-13","62050661",2.30,1,5.12,5.12,0.00,2.23
"2023-04-13","90325752",48.00,8,6986.88,6986.88,0.00,145.56
"2023-04-14","60000288",1.00,205,117914.22,117914.22,0.00,117914.22
"2023-04-14","60000291",1.00,3,550.00,550.00,0.00,550.00
"2023-04-14","60000292",2.29,1563,80231.81,80231.81,0.00,34684.16
"2023-04-14","60000304",7.39,482,121271.36,121271.36,0.00,16333.21
"2023-04-14","60000305",7.40,97401,25765237.52,25765237.52,0.00,3475731.59
"2023-04-14","60000312",7.88,30,9865.16,9865.16,0.00,1251.97
"2023-04-14","60000313",7.87,76068,26524897.56,26524897.56,0.00,3365094.88
"2023-04-14","60000317",9.05,6332,2600737.81,2600737.81,0.00,287048.34
"2023-04-14","60000359",7.05,46979,44621034.85,44621034.85,0.00,6316125.84
"2023-04-14","60033428",7.05,3440,4724435.62,4724435.62,0.00,669697.18
"2023-04-14","60170825",5.89,1517,102046.95,102046.95,0.00,17552.48
"2023-04-14","60199053",5.97,1115,814345.80,814345.80,0.00,156835.82
"2023-04-14","62050661",2.30,1,50.00,50.00,0.00,21.74
"2023-04-14","90325752",48.00,18,17624.16,17624.16,0.00,367.17
"2023-04-15","60000288",1.00,101,85518.46,85518.46,0.00,85518.46
"2023-04-15","60000292",2.31,1472,75104.68,75104.68,0.00,31406.90
"2023-04-15","60000304",7.41,339,81004.90,81004.90,0.00,10932.47
"2023-04-15","60000305",7.40,85136,21968026.65,21968026.65,0.00,2963780.70
"2023-04-15","60000312",7.88,32,10520.37,10520.37,0.00,1335.13
"2023-04-15","60000313",7.87,63647,21977623.68,21977623.68,0.00,2787409.04
"2023-04-15","60000317",9.05,4630,1924581.34,1924581.34,0.00,211922.24
"2023-04-15","60000359",7.05,42053,41896540.42,41896540.42,0.00,5930609.41
"2023-04-15","60033428",7.05,3135,4651895.89,4651895.89,0.00,659206.28
"2023-04-15","60170825",5.93,1425,102531.26,102531.26,0.00,17483.91
"2023-04-15","60199053",6.24,729,543721.06,543721.06,0.00,103155.36
"2023-04-15","90325752",48.00,10,9266.40,9266.40,0.00,193.05
"2023-04-16","60000288",1.00,137,37989.63,37989.63,0.00,37989.63
"2023-04-16","60000292",2.30,1436,77885.18,77885.18,0.00,32884.85
"2023-04-16","60000304",7.39,486,115414.28,115414.28,0.00,15560.46
"2023-04-16","60000305",7.40,104901,26147798.00,26147798.00,0.00,3526543.40
"2023-04-16","60000312",7.88,70,21337.52,21337.52,0.00,2707.88
"2023-04-16","60000313",7.87,83654,27543732.62,27543732.62,0.00,3494327.03
"2023-04-16","60000317",9.05,5870,2344363.97,2344363.97,0.00,258538.28
"2023-04-16","60000359",7.05,45279,51021574.51,51021574.51,0.00,7223213.82
"2023-04-16","60033428",7.05,3316,5295997.14,5295997.14,0.00,750809.78
"2023-04-16","60170825",5.78,2047,145975.96,145975.96,0.00,25321.31
"2023-04-16","60199053",5.75,803,611509.38,611509.38,0.00,119934.67
"2023-04-16","62050661",2.30,2,63.02,63.02,0.00,27.41
"2023-04-16","90325752",49.09,11,9645.72,9645.72,0.00,200.94
"2023-04-17","60000288",1.00,107,48944.01,48944.01,0.00,48944.01
"2023-04-17","60000292",2.31,2000,98509.83,98509.83,0.00,42593.46
"2023-04-17","60000304",7.41,514,124757.72,124757.72,0.00,16837.30
"2023-04-17","60000305",7.40,144536,36023732.50,36023732.50,0.00,4857600.28
"2023-04-17","60000312",7.88,30,9428.68,9428.68,0.00,1196.58
"2023-04-17","60000313",7.87,107355,34930297.40,34930297.40,0.00,4431163.71
"2023-04-17","60000317",9.05,8047,3182958.55,3182958.55,0.00,351238.51
"2023-04-17","60000359",7.05,76986,80136534.45,80136534.45,0.00,11337566.04
"2023-04-17","60033428",7.05,4045,6329890.59,6329890.59,0.00,897548.77
"2023-04-17","60170825",6.27,1306,90365.70,90365.70,0.00,14794.35
