"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-09-24","60000359",8.05,105311,70553394.86,70553394.86,0.00,8776951.94
"2023-09-24","60033428",7.74,14000,14646102.11,14646102.11,0.00,1903324.10
"2023-09-24","60170825",6.04,3795,251844.17,251844.17,0.00,42955.19
"2023-09-24","60199053",4.95,2299,2034616.19,2034616.19,0.00,441832.35
"2023-09-24","62050661",2.29,5047,247237.44,247237.44,0.00,107493.99
"2023-09-24","90325752",60.00,2,1399.80,1399.80,0.00,23.33
"2023-09-25","60000288",1.00,81,47489.25,47489.25,0.00,47489.25
"2023-09-25","60000291",1.00,13,2600.00,2600.00,0.00,2600.00
"2023-09-25","60000292",3.06,505,25392.12,25392.12,0.00,8357.19
"2023-09-25","60000304",8.40,2417,521611.02,521611.02,0.00,62103.18
"2023-09-25","60000305",8.39,741418,174530489.90,174530745.23,2799.18,20779738.95
"2023-09-25","60000312",8.93,365,120183.27,120183.27,0.00,13459.41
"2023-09-25","60000313",8.92,377184,130212888.34,130213535.44,4573.53,14581283.46
"2023-09-25","60000317",10.42,17587,7328780.49,7328830.99,50.50,702706.78
"2023-09-25","60000359",8.05,144238,90966947.30,90966947.30,0.00,11310623.31
"2023-09-25","60033428",7.75,18220,16531665.70,16531665.70,0.00,2144614.22
"2023-09-25","60170825",6.00,3790,248567.12,248567.12,0.00,42692.60
"2023-09-25","60199053",4.87,2485,2171708.07,2171708.07,0.00,473435.34
"2023-09-25","62050661",2.29,6349,302879.31,302879.31,0.00,131293.27
"2023-09-26","60000288",1.00,66,21302.06,21302.06,0.00,21302.06
"2023-09-26","60000292",3.07,529,28154.35,28154.35,0.00,9216.76
"2023-09-26","60000304",8.40,2300,526139.56,526139.56,0.00,62642.05
"2023-09-26","60000305",8.39,731304,175520268.30,175520471.62,2157.75,20900766.57
"2023-09-26","60000312",8.93,243,82622.35,82622.35,0.00,9252.91
"2023-09-26","60000313",8.92,387637,135803790.68,135804484.47,4700.63,15210126.05
"2023-09-26","60000317",10.42,19637,8265473.53,8265529.24,55.71,792535.85
"2023-09-26","60000359",8.05,161875,107346681.70,107346681.77,0.07,13340817.96
"2023-09-26","60033428",7.75,19515,18937030.54,18937030.54,0.00,2457874.28
"2023-09-26","60170825",6.06,4035,269945.15,269945.15,0.00,45743.26
"2023-09-26","60199053",5.05,2510,2267681.17,2267681.17,0.00,483040.51
"2023-09-26","62050661",2.29,6765,314581.30,314581.30,0.00,136772.48
"2023-09-26","90325752",60.00,4,2306.40,2306.40,0.00,38.44
"2023-09-27","60000288",1.00,151,45007.92,45007.92,0.00,45007.92
"2023-09-27","60000292",3.05,407,21453.86,21453.86,0.00,7093.11
"2023-09-27","60000304",8.40,2604,588338.94,588347.94,18.00,70048.11
"2023-09-27","60000305",8.39,831549,201735323.35,201735614.41,3323.85,24014121.95
"2023-09-27","60000312",8.93,263,92780.46,92780.46,0.00,10390.24
"2023-09-27","60000313",8.92,444817,155048286.52,155049154.28,5903.95,17361707.43
"2023-09-27","60000317",10.42,21407,9008902.07,9008930.15,28.08,863629.73
"2023-09-27","60000359",8.05,162062,105127362.76,105127363.27,0.51,13063404.98
"2023-09-27","60033428",7.75,19674,18736966.23,18736966.23,0.00,2431155.66
"2023-09-27","60170825",6.02,4619,305865.70,305865.70,0.00,52260.28
"2023-09-27","60199053",4.98,2683,2366238.75,2366238.75,0.00,508072.34
"2023-09-27","62050661",2.29,6488,295285.41,295285.41,0.00,128358.33
"2023-09-27","90325752",60.00,1,631.80,631.80,0.00,10.53
"2023-09-28","60000288",1.00,131,40800.28,40800.28,0.00,40800.28
"2023-09-28","60000292",2.98,351,17958.31,17958.31,0.00,6099.62
"2023-09-28","60000304",8.40,3295,760539.06,760558.02,28.44,90550.98
"2023-09-28","60000305",8.39,1050291,257753155.59,257753816.11,3874.56,30682031.48
"2023-09-28","60000312",8.93,389,135739.76,135739.76,0.00,15201.40
"2023-09-28","60000313",8.92,564339,193459975.27,193461429.57,6267.77,21663620.36
"2023-09-28","60000317",10.42,26916,11167463.74,11167535.30,71.56,1070604.73
"2023-09-28","60000359",8.05,145078,95802157.39,95802157.39,0.00,11915963.30
"2023-09-28","60033428",7.75,16088,15198268.32,15198268.32,0.00,1972292.68
"2023-09-28","60170825",6.11,4780,315954.63,315954.63,0.00,53380.54
"2023-09-28","60199053",5.07,2223,1818062.67,1818062.67,0.00,385109.49
"2023-09-28","62050661",2.30,4996,231898.21,231898.21,0.00,100838.04
"2023-09-28","90325752",60.00,3,1535.40,1535.40,0.00,25.59
"2023-09-29","60000288",1.00,100,19935.37,19935.37,0.00,19935.37
"2023-09-29","60000292",3.08,258,12492.60,12492.60,0.00,4056.36
"2023-09-29","60000304",8.40,3498,792549.96,792549.96,0.00,94360.08
"2023-09-29","60000305",8.39,1074364,258013899.28,258014472.17,3195.06,30717286.78
"2023-09-29","60000312",8.93,436,136402.04,136402.04,0.00,15275.96
"2023-09-29","60000313",8.92,528693,173427186.05,173428431.73,5925.12,19420540.72
"2023-09-29","60000317",10.42,19500,7717673.48,7717766.41,92.93,739804.78
"2023-09-29","60000359",8.05,74257,47566784.38,47566784.38,0.00,5917958.30
"2023-09-29","60033428",7.76,9338,8257706.44,8257706.44,0.00,1070761.51
"2023-09-29","60170825",6.09,3710,245738.66,245738.66,0.00,41485.83
"2023-09-29","60199053",5.13,1528,1275248.56,1275248.56,0.00,271481.24
"2023-09-29","62050661",2.30,2573,122499.15,122499.15,0.00,53253.80
"2023-09-29","90325752",60.00,1,654.00,654.00,0.00,10.90
"2023-09-30","60000288",1.00,32,4595.60,4595.60,0.00,4595.60
"2023-09-30","60000292",3.10,214,12202.22,12202.22,0.00,3917.46
"2023-09-30","60000304",8.40,2393,541208.24,541208.24,0.00,64365.97
"2023-09-30","60000305",8.39,786100,188465258.60,188465754.45,3052.09,22441000.26
"2023-09-30","60000312",8.93,257,87091.34,87091.34,0.00,9753.44
"2023-09-30","60000313",8.92,406333,135303231.78,135304149.97,4522.91,15150910.10
"2023-09-30","60000317",10.42,15347,6269386.52,6269429.63,43.11,600969.06
"2023-09-30","60000359",8.05,72418,46667504.77,46667504.77,0.00,5817711.43
"2023-09-30","60033428",7.73,9229,8799254.81,8799254.81,0.00,1144201.99
"2023-09-30","60170825",6.18,3579,234037.34,234037.34,0.00,39006.84
"2023-09-30","60199053",5.23,1356,1093506.43,1093506.43,0.00,229084.76
"2023-09-30","62050661",2.29,2601,128667.24,128667.24,0.00,55883.59
"2023-09-30","90325752",60.00,1,588.00,588.00,0.00,9.80
"2023-10-01","60000288",1.00,30,4989.18,4989.18,0.00,4989.18
"2023-10-01","60000292",3.05,188,9466.77,9466.77,0.00,3171.51
"2023-10-01","60000304",8.40,2423,537644.63,537644.63,0.00,64011.21
"2023-10-01","60000305",8.39,757286,179309637.19,179310168.03,530.84,21345341.22
"2023-10-01","60000312",8.93,267,85826.36,85836.67,10.31,9612.98
"2023-10-01","60000313",8.92,399033,132560940.06,132561779.44,839.38,14843810.28
"2023-10-01","60000317",10.42,14486,5930518.06,5930518.06,0.00,568638.15
"2023-10-01","60000359",8.05,63887,40504292.64,40504292.64,0.00,5047212.47
"2023-10-01","60033428",7.72,8142,7626982.31,7626982.31,0.00,993840.58
"2023-10-01","60170825",6.16,3683,239536.43,239536.43,0.00,40169.92
"2023-10-01","60199053",5.19,1319,1078868.30,1078868.30,0.00,226636.17
"2023-10-01","62050661",2.29,2231,111258.23,111258.23,0.00,48369.42
"2023-10-01","90325752",60.00,1,647.40,647.40,0.00,10.79
"2023-10-02","60000288",1.00,44,7911.24,7911.24,0.00,7911.24
"2023-10-02","60000292",3.08,254,12549.84,12549.84,0.00,4109.16
"2023-10-02","60000304",8.40,2889,643027.40,643027.40,0.00,76558.30
"2023-10-02","60000305",8.39,884370,209653630.99,209654118.68,487.69,24955781.89
"2023-10-02","60000312",8.93,301,102111.09,102111.09,0.00,11435.50
"2023-10-02","60000313",8.92,459652,152914367.81,152915085.25,717.44,17122612.15
"2023-10-02","60000317",10.42,16015,6452670.83,6452685.02,14.19,618437.81
"2023-10-02","60000359",8.05,81424,49972371.09,49972371.09,0.00,6224471.11
"2023-10-02","60033428",7.73,9912,8908824.89,8908824.89,0.00,1159226.80
"2023-10-02","60170825",6.14,3723,246171.14,246171.14,0.00,41346.35
"2023-10-02","60199053",5.06,1537,1249530.67,1249530.67,0.00,265357.34
"2023-10-02","62050661",2.29,2793,137348.13,137348.13,0.00,59715.23
"2023-10-03","60000288",1.00,25,4889.64,4889.64,0.00,4889.64
"2023-10-03","60000292",3.06,216,12359.26,12359.26,0.00,4087.18
"2023-10-03","60000304",8.40,2265,528209.96,528209.96,0.00,62818.11
"2023-10-03","60000305",8.39,768684,183674584.82,183674894.96,310.14,21865241.28
"2023-10-03","60000312",8.93,232,77241.22,77241.22,0.00,8650.44
"2023-10-03","60000313",8.92,404709,134918741.05,134919593.30,852.25,15108830.46
"2023-10-03","60000317",10.42,13933,5713453.01,5713485.09,32.08,547749.64
"2023-10-03","60000359",8.05,76941,47860886.51,47860886.51,0.00,5962307.83
"2023-10-03","60033428",7.71,10020,9734635.82,9734635.82,0.00,1269607.76
"2023-10-03","60170825",6.14,3734,246388.48,246388.48,0.00,41323.28
"2023-10-03","60199053",5.09,1641,1387898.40,1387898.40,0.00,295934.30
"2023-10-03","62050661",2.29,3087,149786.59,149786.59,0.00,65067.97
"2023-10-03","90325752",60.00,2,1392.00,1392.00,0.00,23.20
"2023-10-04","60000288",1.00,24,4641.48,4641.48,0.00,4641.48
"2023-10-04","60000292",3.12,536,26054.66,26054.66,0.00,8353.40
"2023-10-04","60000304",8.40,2308,517129.77,517139.36,9.59,61558.08
"2023-10-04","60000305",8.39,989379,238108359.93,238108738.67,378.74,28343275.85
"2023-10-04","60000312",8.93,291,96583.61,96587.88,4.27,10816.97
"2023-10-04","60000313",8.92,523174,174904570.97,174905656.41,1085.44,19584715.92
"2023-10-04","60000317",10.41,16797,6856659.80,6856691.77,31.97,656932.97
"2023-10-04","60000359",8.05,106570,69455705.92,69455705.92,0.00,8650169.99
"2023-10-04","60033428",7.75,15223,13661796.80,13661796.80,0.00,1774773.59
"2023-10-04","60170825",6.14,3701,245015.16,245015.16,0.00,40955.90
"2023-10-04","60199053",5.13,1893,1564215.11,1564215.11,0.00,333481.98
"2023-10-04","62050661",2.29,4203,196564.01,196564.01,0.00,85393.76
"2023-10-05","60000288",1.00,67,16419.21,16419.21,0.00,16419.21
"2023-10-05","60000292",3.00,253,13046.64,13046.64,0.00,4461.48
"2023-10-05","60000304",8.40,2225,495299.73,495299.73,0.00,58971.11
"2023-10-05","60000305",8.39,793331,187693725.65,187694128.44,402.79,22341791.05
"2023-10-05","60000312",8.93,274,86792.46,86798.46,6.00,9720.63
"2023-10-05","60000313",8.92,417876,139156487.71,139157679.34,1191.63,15581917.44
"2023-10-05","60000317",10.42,16064,6596425.49,6596438.99,13.50,632347.08
"2023-10-05","60000359",8.05,109981,73116010.78,73116010.78,0.00,9098678.87
"2023-10-05","60033428",7.73,13189,13401244.28,13401244.28,0.00,1745304.36
"2023-10-05","60170825",6.09,4031,269137.33,269137.33,0.00,45442.91
"2023-10-05","60199053",5.06,2032,1701349.40,1701349.40,0.00,362354.86
"2023-10-05","62050661",2.29,4495,211434.94,211434.94,0.00,91927.52
"2023-10-05","90325752",60.00,1,740.40,740.40,0.00,12.34
"2023-10-06","60000288",1.00,62,13639.63,13639.63,0.00,13639.63
"2023-10-06","60000292",3.04,325,18249.06,18249.06,0.00,5507.39
"2023-10-06","60000304",8.40,2690,599767.48,599767.48,0.00,71379.42
"2023-10-06","60000305",8.39,856030,200859046.62,200859544.67,498.05,23914388.99
"2023-10-06","60000312",8.93,216,69597.21,69597.21,0.00,7783.04
"2023-10-06","60000313",8.92,418373,138473330.14,138474173.35,843.21,15506943.71
"2023-10-06","60000317",10.42,15502,6328741.51,6328753.51,12.00,606471.43
"2023-10-06","60000359",8.05,114890,73237955.51,73237955.51,0.00,9119426.50
"2023-10-06","60033428",7.74,15091,14348386.89,14348386.89,0.00,1865972.57
"2023-10-06","60170825",6.14,3906,259303.48,259303.48,0.00,43434.90
"2023-10-06","60199053",4.92,2004,1703711.05,1703711.05,0.00,367693.93
"2023-10-06","62050661",2.29,5175,246107.40,246107.40,0.00,106971.47
"2023-10-06","90325752",60.00,1,325.20,325.20,0.00,5.42
"2023-10-07","60000288",1.00,22,6325.84,6325.84,0.00,6325.84
"2023-10-07","60000292",3.09,383,20629.74,20629.74,0.00,6725.73
"2023-10-07","60000304",8.40,2248,507169.21,507169.21,0.00,60382.71
"2023-10-07","60000305",8.39,663489,159062116.35,159062477.37,361.02,18940038.18
"2023-10-07","60000312",8.93,261,87540.44,87540.44,0.00,9803.77
"2023-10-07","60000313",8.92,335386,115714936.81,115715561.33,624.52,12956331.52
"2023-10-07","60000317",10.42,14567,6123384.88,6123384.88,0.00,586971.91
"2023-10-07","60000359",8.05,120360,81144265.52,81144265.52,0.00,10107621.87
"2023-10-07","60033428",7.71,14698,15129274.35,15129274.35,0.00,1974338.33
"2023-10-07","60170825",6.10,3579,238253.75,238253.75,0.00,40292.31
"2023-10-07","60199053",4.95,2301,1982008.09,1982008.09,0.00,428600.80
"2023-10-07","62050661",2.29,5559,262191.15,262191.15,0.00,113608.04
"2023-10-07","90325752",60.00,3,2053.80,2053.80,0.00,34.23
"2023-10-08","60000288",1.00,30,5596.23,5596.23,0.00,5596.23
"2023-10-08","60000292",3.07,437,24397.93,24397.93,0.00,7913.25
"2023-10-08","60000304",8.39,2078,461602.06,461602.06,0.00,55004.76
"2023-10-08","60000305",8.39,618158,144513064.13,144513340.13,276.00,17204122.08
"2023-10-08","60000312",8.87,246,87794.06,87794.06,0.00,9891.35
"2023-10-08","60000313",8.92,318927,108803407.32,108803955.84,548.52,12183555.28
"2023-10-08","60000317",10.42,15194,6261139.77,6261148.77,9.00,600286.40
"2023-10-08","60000359",8.05,125462,85567330.50,85567330.50,0.00,10659269.99
"2023-10-08","60033428",7.67,15548,16916188.51,16916188.51,0.00,2224505.62
"2023-10-08","60170825",6.14,3123,205754.54,205754.54,0.00,34492.75
"2023-10-08","60199053",4.92,2200,1909582.42,1909582.42,0.00,411725.28
"2023-10-08","62050661",2.29,5530,264930.57,264930.57,0.00,115195.70
"2023-10-08","90325752",60.00,3,1696.20,1696.20,0.00,28.27
"2023-10-09","60000288",1.00,27,2697.58,2697.58,0.00,2697.58
"2023-10-09","60000292",3.07,380,21538.01,21538.01,0.00,7059.66
"2023-10-09","60000304",8.34,2840,620020.39,620028.19,7.80,74325.81
"2023-10-09","60000305",8.39,664453,151528055.68,151528300.04,244.36,18038047.37
"2023-10-09","60000312",8.76,553,181661.20,181661.20,0.00,20718.49
"2023-10-09","60000313",8.92,332728,112233005.42,112233506.21,500.79,12566729.85
"2023-10-09","60000317",10.42,14862,6060261.60,6060289.60,28.00,581073.64
"2023-10-09","60000359",8.05,144290,91368183.31,91368183.31,0.00,11385254.17
"2023-10-09","60033428",7.65,16268,16564679.85,16564679.85,0.00,2182740.91
"2023-10-09","60170825",6.08,3069,205727.40,205727.40,0.00,34781.70
"2023-10-09","60199053",4.94,2365,2096756.87,2096756.87,0.00,452951.62
"2023-10-09","62050661",2.29,6139,295258.68,295258.68,0.00,128249.56
"2023-10-09","90325752",60.00,1,672.60,672.60,0.00,11.21
"2023-10-10","60000288",1.00,110,135826.31,135826.31,0.00,135826.31
"2023-10-10","60000292",3.07,437,25922.00,25922.00,0.00,8546.92
"2023-10-10","60000304",8.36,2116,464806.31,464806.31,0.00,55641.63
"2023-10-10","60000305",8.39,646480,148808733.09,148808949.63,216.54,17715609.59
"2023-10-10","60000312",8.77,326,110988.39,110988.39,0.00,12657.74
"2023-10-10","60000313",8.92,330170,111683615.42,111684204.02,588.60,12505100.85
"2023-10-10","60000317",10.42,15116,6260357.91,6260357.91,0.00,600222.82
"2023-10-10","60000359",8.05,137906,87188244.25,87188244.25,0.00,10863766.60
"2023-10-10","60033428",7.66,16833,15908967.89,15908967.89,0.00,2094780.33
"2023-10-10","60170825",6.19,3678,241071.87,241071.87,0.00,40091.83
"2023-10-10","60199053",4.96,2552,2446505.66,2446505.66,0.00,517880.85
"2023-10-10","62050661",2.29,6065,291679.90,291679.90,0.00,126311.46
"2023-10-10","90325752",55.31,16,10552.35,10552.35,0.00,190.92
"2023-10-11","60000288",1.00,118,79610.88,79610.88,0.00,79610.88
"2023-10-11","60000292",3.06,460,26400.46,26400.46,0.00,8630.97
"2023-10-11","60000304",8.28,2453,558762.03,558762.03,0.00,67531.28
"2023-10-11","60000305",8.32,648639,154981262.87,154981622.67,359.80,18605472.87
"2023-10-11","60000312",8.67,449,152790.06,152790.06,0.00,17627.15
"2023-10-11","60000313",8.85,339507,117942335.53,117942917.49,581.96,13312006.44
"2023-10-11","60000317",10.35,16452,6800739.53,6800794.93,55.40,656352.10
"2023-10-11","60000359",7.98,144688,102820852.59,102820852.59,0.00,12919186.27
"2023-10-11","60033428",7.59,17149,19220228.69,19220228.69,0.00,2555447.05
"2023-10-11","60170825",6.14,3316,218075.00,218075.00,0.00,36494.07
"2023-10-11","60199053",5.06,2359,2135658.32,2135658.32,0.00,447649.36
"2023-10-11","62050661",2.30,6156,293840.51,293840.51,0.00,127772.47
"2023-10-11","90325752",55.00,5,2629.00,2629.00,0.00,47.80
"2023-10-12","60000288",1.00,58,27742.77,27742.77,0.00,27742.77
"2023-10-12","60000292",3.03,377,20104.15,20104.15,0.00,6654.61
"2023-10-12","60000304",8.28,2146,488482.37,488493.97,11.60,59052.91
"2023-10-12","60000305",8.32,600208,142430651.49,142430863.68,212.19,17096895.89
"2023-10-12","60000312",8.67,395,136023.97,136023.97,0.00,15687.48
"2023-10-12","60000313",8.85,317552,109838530.24,109839266.95,736.71,12397537.94
"2023-10-12","60000317",10.35,14816,6093579.02,6093601.22,22.20,588177.80
"2023-10-12","60000359",7.98,133279,92966270.66,92966270.66,0.00,11680904.32
"2023-10-12","60033428",7.58,15969,17680791.33,17680791.33,0.00,2354323.44
"2023-10-12","60170825",6.17,3270,219428.30,219428.30,0.00,36589.25
"2023-10-12","60199053",5.05,2388,2276032.20,2276032.20,0.00,477591.53
"2023-10-12","62050661",2.29,5924,281740.73,281740.73,0.00,122483.48
"2023-10-13","60000288",1.00,147,122543.41,122543.41,0.00,122543.41
"2023-10-13","60000292",3.05,381,21329.98,21329.98,0.00,7003.11
"2023-10-13","60000304",8.24,3944,906192.25,906192.25,0.00,109991.47
"2023-10-13","60000305",8.32,783147,181926660.40,181927194.12,392.15,21845655.52
"2023-10-13","60000312",8.63,769,257280.93,257280.93,0.00,29793.36
"2023-10-13","60000313",8.85,399922,135573512.92,135573964.80,451.88,15301815.52
"2023-10-13","60000317",10.35,18330,7447526.53,7447576.20,49.67,718825.07
"2023-10-13","60000359",7.98,153954,98594425.58,98594425.58,0.00,12385653.62
"2023-10-13","60033428",7.58,17831,18018878.93,18018878.93,0.00,2396944.70
"2023-10-13","60170825",6.10,3341,229199.84,229199.84,0.00,38726.23
"2023-10-13","60199053",5.10,2364,2199591.81,2199591.81,0.00,451021.17
"2023-10-13","62050661",2.29,6563,311157.32,311157.32,0.00,133884.94
"2023-10-13","90325752",60.00,1,760.20,760.20,0.00,12.67
"2023-10-14","60000288",1.00,46,27803.40,27803.40,0.00,27803.40
"2023-10-14","60000291",1.00,5,1000.00,1000.00,0.00,1000.00
"2023-10-14","60000292",3.03,361,20921.83,20921.83,0.00,6942.41
"2023-10-14","60000304",8.28,2152,475515.72,475515.72,0.00,57489.22
"2023-10-14","60000305",8.32,617363,143867422.78,143867877.31,454.53,17275722.51
"2023-10-14","60000312",8.71,365,121659.91,121659.91,0.00,13961.10
"2023-10-14","60000313",8.85,324599,109545282.69,109546229.75,947.06,12363924.75
"2023-10-14","60000317",10.35,14442,5899990.72,5900029.08,38.36,569475.59
"2023-10-14","60000359",7.98,119853,80496114.17,80496114.17,0.00,10126263.91
"2023-10-14","60033428",7.58,14833,15276740.93,15276740.93,0.00,2033535.52
"2023-10-14","60170825",6.15,3226,219885.89,219885.89,0.00,36732.71
"2023-10-14","60199053",5.17,2263,2190957.03,2190957.03,0.00,443170.16
"2023-10-14","62050661",2.29,5108,247078.25,247078.25,0.00,107412.23
"2023-10-15","60000288",1.00,27,5595.78,5595.78,0.00,5595.78
"2023-10-15","60000292",3.06,344,18618.76,18618.76,0.00,6137.82
"2023-10-15","60000304",8.29,2138,462221.97,462221.97,0.00,55783.67
"2023-10-15","60000305",8.32,600518,137932360.20,137932826.76,466.56,16557854.33
"2023-10-15","60000312",8.69,339,107937.74,107946.74,9.00,12420.68
"2023-10-15","60000313",8.85,314259,104671852.48,104672805.19,952.71,11813784.25
"2023-10-15","60000317",10.35,13117,5357497.58,5357555.95,58.37,517125.22
"2023-10-15","60000359",7.98,100048,66706634.71,66706634.71,0.00,8393795.74
"2023-10-15","60033428",7.57,13212,13750082.94,13750082.94,0.00,1833458.55
"2023-10-15","60170825",6.12,3305,225805.80,225805.80,0.00,37917.81
"2023-10-15","60199053",5.25,2067,2067157.74,2067157.74,0.00,412555.68
"2023-10-15","62050661",2.29,4446,223026.75,223026.75,0.00,96770.12
"2023-10-15","90325752",60.00,1,672.60,672.60,0.00,11.21
"2023-10-16","60000288",1.00,45,20389.61,20389.61,0.00,20389.61
"2023-10-16","60000292",3.04,384,19976.41,19976.41,0.00,6616.32
"2023-10-16","60000304",8.29,2068,462109.24,462109.24,0.00,55792.30
"2023-10-16","60000305",8.32,598131,141670780.26,141671033.91,253.65,17007121.09
"2023-10-16","60000312",8.70,345,114817.65,114817.65,0.00,13197.73
"2023-10-16","60000313",8.85,315644,108999985.85,109000621.63,635.78,12302058.92
"2023-10-16","60000317",10.35,15783,6534079.65,6534103.51,23.86,630600.71
"2023-10-16","60000359",7.98,132668,89913916.99,89913916.99,0.00,11303299.19
"2023-10-16","60033428",7.59,15274,15439968.94,15439968.94,0.00,2051274.38
"2023-10-16","60170825",6.08,3470,233303.02,233303.02,0.00,39336.92
"2023-10-16","60199053",5.33,2164,2120057.68,2120057.68,0.00,419644.78
"2023-10-16","62050661",2.29,5628,260516.64,260516.64,0.00,113078.98
"2023-10-17","60000288",1.00,18,2564.90,2564.90,0.00,2564.90
"2023-10-17","60000292",3.05,377,19528.23,19528.23,0.00,6396.68
"2023-10-17","60000304",8.26,2352,515858.52,515868.99,10.47,62448.89
"2023-10-17","60000305",8.32,594973,139128888.24,139129103.10,214.86,16707384.22
"2023-10-17","60000312",8.62,321,103267.50,103267.50,0.00,11968.79
"2023-10-17","60000313",8.85,306649,104865670.73,104866275.65,604.92,11839094.48
"2023-10-17","60000317",10.35,14545,5900070.08,5900070.08,0.00,569581.73
"2023-10-17","60000359",7.98,129641,86145672.76,86145672.76,0.00,10831614.83
"2023-10-17","60033428",7.59,15144,15176972.42,15176972.42,0.00,2017934.40
"2023-10-17","60170825",6.11,3445,228418.46,228418.46,0.00,38217.42
"2023-10-17","60199053",5.19,2217,2243609.28,2243609.28,0.00,450038.95
"2023-10-17","62050661",2.30,5669,269523.28,269523.28,0.00,117198.69
"2023-10-17","90325752",55.45,11,4814.60,4814.60,0.00,86.37
"2023-10-18","60000288",1.00,26,6557.96,6557.96,0.00,6557.96
"2023-10-18","60000292",3.05,392,22363.39,22363.39,0.00,7334.51
"2023-10-18","60000304",8.25,1945,433649.89,433649.89,0.00,52508.41
"2023-10-18","60000305",8.32,576516,134585547.84,134585837.55,289.71,16156324.36
"2023-10-18","60000312",8.65,321,103891.57,103891.57,0.00,11998.94
"2023-10-18","60000313",8.85,296750,101539227.12,101540065.00,545.98,11460899.96
"2023-10-18","60000317",10.35,14014,5783697.19,5783733.92,36.73,558129.84
"2023-10-18","60000359",7.98,129189,86615641.56,86615641.56,0.00,10889440.46
"2023-10-18","60033428",7.59,14912,15295532.05,15295532.05,0.00,2034157.28
"2023-10-18","60170825",6.14,3465,229125.50,229125.50,0.00,38297.94
"2023-10-18","60185923",12.00,16,2106.72,2106.72,0.00,175.56
"2023-10-18","60199053",5.29,2181,2202225.22,2202225.22,0.00,438952.47
"2023-10-18","62050661",2.29,5741,272706.98,272706.98,0.00,118572.45
"2023-10-18","90325752",55.00,15,7879.85,7879.85,0.00,143.27
"2023-10-19","60000288",1.00,34,9079.22,9079.22,0.00,9079.22
"2023-10-19","60000291",1.00,3,600.00,600.00,0.00,600.00
"2023-10-19","60000292",3.08,391,21186.26,21186.26,0.00,6864.16
"2023-10-19","60000304",8.22,2482,541718.34,541718.34,0.00,65951.67
"2023-10-19","60000305",8.32,693384,161581260.72,161581447.14,186.42,19397304.85
"2023-10-19","60000312",8.53,419,139048.73,139048.73,0.00,16304.92
"2023-10-19","60000313",8.85,356281,121491819.15,121492406.03,586.88,13712364.47
"2023-10-19","60000317",10.36,15699,6465282.77,6465318.05,35.28,624049.25
"2023-10-19","60000359",7.98,141896,92574022.47,92574022.47,0.00,11639605.00
"2023-10-19","60033428",7.59,16140,15671636.68,15671636.68,0.00,2080506.94
"2023-10-19","60170825",6.15,3658,241564.29,241564.29,0.00,40139.24
"2023-10-19","60199053",5.19,2362,2337028.00,2337028.00,0.00,468962.95
"2023-10-19","62050661",2.29,6508,317011.42,317011.42,0.00,137718.45
"2023-10-19","90325752",55.38,13,7462.10,7462.10,0.00,134.62
"2023-10-20","60000288",1.00,55,30068.42,30068.42,0.00,30068.42
"2023-10-20","60000292",3.07,543,28680.51,28680.51,0.00,9298.72
"2023-10-20","60000304",8.27,2923,641949.71,641949.71,0.00,77708.46
"2023-10-20","60000305",8.32,772061,180755940.53,180756192.18,251.65,21704276.01
"2023-10-20","60000312",8.70,603,195371.96,195371.96,0.00,22438.27
"2023-10-20","60000313",8.85,405898,137357286.56,137357968.19,681.63,15503597.60
"2023-10-20","60000317",10.35,18652,7618060.41,7618093.44,33.03,735100.39
"2023-10-20","60000359",7.98,149444,99267413.31,99267413.31,0.00,12482636.61
"2023-10-20","60033428",7.59,18190,17303140.18,17303140.18,0.00,2298063.30
"2023-10-20","60170825",6.10,4077,285325.15,285325.15,0.00,47838.26
"2023-10-20","60199053",5.22,2441,2441639.04,2441639.04,0.00,488453.61
"2023-10-20","62050661",2.29,6303,305751.62,305751.62,0.00,132709.12
"2023-10-20","90325752",55.00,13,7729.15,7729.15,0.00,140.53
"2023-10-21","60000288",1.00,56,13026.38,13026.38,0.00,13026.38
"2023-10-21","60000291",1.00,4,800.00,800.00,0.00,800.00
"2023-10-21","60000292",3.10,592,31455.93,31455.93,0.00,10136.79
"2023-10-21","60000304",8.22,2359,525182.69,525182.69,0.00,64028.26
"2023-10-21","60000305",8.32,684928,159890372.26,159890790.49,418.23,19198672.03
"2023-10-21","60000312",8.51,404,130845.46,130845.46,0.00,15355.40
"2023-10-21","60000313",8.85,362162,121775767.81,121776614.90,847.09,13744483.94
"2023-10-21","60000317",10.35,15846,6495698.51,6495725.19,26.68,626879.59
"2023-10-21","60000359",7.98,132776,90123703.82,90123703.82,0.00,11336141.57
"2023-10-21","60033428",7.59,16817,16519278.09,16519278.09,0.00,2198705.60
"2023-10-21","60170825",6.15,3739,259417.92,259417.92,0.00,43324.45
"2023-10-21","60199053",5.33,2282,2362655.37,2362655.37,0.00,463109.97
"2023-10-21","62050661",2.29,5642,275681.31,275681.31,0.00,119417.93
"2023-10-21","90325752",55.00,13,6652.80,6652.80,0.00,120.96
"2023-10-22","60000288",1.00,47,8678.86,8678.86,0.00,8678.86
"2023-10-22","60000292",3.04,333,17823.05,17823.05,0.00,5860.17
"2023-10-22","60000304",8.21,2367,527152.80,527152.80,0.00,64276.55
